positive_ID,nearest_tanimoto_to_current_negative,split,positive_SMILES
BRD4DEL_actives_898,0.2761904761904762,val,NC(=O)C(NC(=O)c1ccc2c(c1)N=C(c1ccc3c(c1)OCCO3)N2Cc1cncc(Br)c1)C(C)OC
BRD4DEL_actives_100,0.2761904761904762,val,NC(=O)[C@H](CC(C)C)NC(=O)c1ccc2c(c1)N=C(c1cnc3ccccc3n1)N2Cc1ccc2c(c1)OCCO2
BRD4DEL_actives_1045,0.27586206896551724,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(C1CCN(C)CC1)N2CCNC(C)=O)[C@@H](C)CC
BRD4DEL_actives_361,0.27586206896551724,train,NC(=O)C(Cc1cn(C)cn1)NC(=O)c1ccc2c(c1)N=C(c1ccc(N3CCOCC3)cc1)N2Cc1ccc(OC)cc1OC
BRD4DEL_actives_246,0.2755102040816326,train,NC(=O)[C@H](CCC)NC(=O)c1ccc2c(c1)N=C(c1cc(F)cc(F)c1)N2CCc1ccc(OC)cc1
BRD4DEL_actives_164,0.2755102040816326,train,NC(=O)[C@H](CCC)NC(=O)c1ccc2c(c1)N=C(c1ccc(S(C)(=O)=O)cc1)N2CCN1CCCN(C)CC1
BRD4DEL_actives_872,0.2755102040816326,train,NC(=O)[C@@H](CC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1cncc(OC)c1)N2CCCc1ccccc1
BRD4DEL_actives_577,0.2755102040816326,train,NC(=O)[C@H](Cc1ccccc1Cl)NC(=O)c1ccc2c(c1)N=C(c1ccc(C)nc1)N2Cc1ccc(CN2CCCC2)cc1
BRD4DEL_actives_484,0.2755102040816326,train,NC(=O)[C@H](Cc1ccc(C#N)cc1)NC(=O)c1ccc2c(c1)N=C(c1ccsc1)N2CC1CCCCO1
BRD4DEL_actives_1001,0.2755102040816326,train,NC(=O)[C@H](CC(C)C)NC(=O)c1ccc2c(c1)N=C(c1ccc3ccccc3n1)N2CCc1cccc(OC)c1
BRD4DEL_actives_1070,0.2755102040816326,train,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2ccc(N4CCOCC4)cc2)N3Cc2cncc(Br)c2)c1
BRD4DEL_actives_294,0.2755102040816326,train,NC(=O)C(CC1CC1)NC(=O)c1ccc2c(c1)N=C(c1ccccc1)N2CC(=O)N1CCOCC1
BRD4DEL_actives_163,0.2755102040816326,train,NC(=O)[C@H](CC(C)(C)C)NC(=O)c1ccc2c(c1)N=C(c1ccc(-c3ccc(OC)cc3)o1)N2Cc1cc(OC)cc(OC)c1
BRD4DEL_actives_489,0.2755102040816326,val,NC(=O)C(CCC(=O)OC)NC(=O)c1ccc2c(c1)N=C(c1ccccc1C)N2CCc1cccc(OC)c1
BRD4DEL_actives_1,0.2755102040816326,val,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(c1cc3ccoc3cn1)N2Cc1cc(OC)cc(OC)c1)C1CCCCC1
BRD4DEL_actives_834,0.27522935779816515,train,NC(=O)[C@H](Cc1csc2ccccc12)NC(=O)c1ccc2c(c1)N=C(c1ccc(Cl)cc1O)N2CCCc1ccccc1
BRD4DEL_actives_844,0.27522935779816515,train,NC(=O)C(CC1CC1)NC(=O)c1ccc2c(c1)N=C(c1cccc3nc[nH]c13)N2C(C)C(O)c1ccccc1
BRD4DEL_actives_116,0.27522935779816515,train,NC(=O)[C@H](Cc1cccnc1)NC(=O)c1ccc2c(c1)N=C(c1ccc3c(c1)OCCO3)N2C1CCN(C(C)C)CC1
BRD4DEL_actives_65,0.27522935779816515,train,NC(=O)C(CC1CC1)NC(=O)c1ccc2c(c1)N=C(c1cccc3nccnc13)N2CCc1ccc(OC)cc1
BRD4DEL_actives_527,0.27522935779816515,train,NC(=O)[C@H](Cc1ccc(OCC=C)cc1)NC(=O)c1ccc2c(c1)N=C(c1cc3c(cc1Br)OCO3)N2Cc1cncc(Br)c1
BRD4DEL_actives_1047,0.27522935779816515,val,NC(=O)C(COC)NC(=O)c1ccc2c(c1)N=C(c1ccc(-c3ccc(OC)cc3)o1)N2Cc1cnn(C)c1
BRD4DEL_actives_328,0.275,val,NC(=O)[C@H](CCCCNC(=O)c1cccnc1)NC(=O)c1ccc2c(c1)N=C(c1nc3ccccc3n1C)N2CC(=O)N1CCOCC1
BRD4DEL_actives_513,0.27472527472527475,train,NC(=O)[C@H](CC(C)C)NC(=O)c1ccc2c(c1)N=C(c1cc(Cl)cc(Cl)c1)N2CCc1ccc(OC)cc1
BRD4DEL_actives_1035,0.27472527472527475,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(c1ccc3c(c1)OCCO3)N2Cc1cncc(Br)c1)C1CC1
BRD4DEL_actives_948,0.27472527472527475,train,NC(=O)CCNC(=O)c1ccc2c(c1)N=C(C1COC1)N2Cc1cc(OC)cc(OC)c1
BRD4DEL_actives_35,0.27472527472527475,train,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2ccc(Br)o2)N3C(C)C(O)c2ccccc2)c1
BRD4DEL_actives_233,0.27472527472527475,train,NC(=O)C(NC(=O)c1ccc2c(c1)N=C(c1ccc(N3CCOCC3)cc1)N2Cc1cc(OC)cc(OC)c1)C(C)OC
BRD4DEL_actives_2,0.27472527472527475,val,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2ccc4c(c2)OCCO4)N3Cc2cncc(Br)c2)c1
BRD4DEL_actives_187,0.27472527472527475,val,NC(=O)[C@@H](C)NC(=O)c1ccc2c(c1)N=C(c1ccc(Br)o1)N2Cc1cc(OC)cc(OC)c1
BRD4DEL_actives_539,0.27450980392156865,train,NC(=O)[C@H](Cc1ccco1)NC(=O)c1ccc2c(c1)N=C(c1nnc[nH]1)N2Cc1ccccc1
BRD4DEL_actives_715,0.27450980392156865,train,NC(=O)[C@H](Cc1ccccn1)NC(=O)c1ccc2c(c1)N=C(c1cc(C)c(O)c(C)c1)N2C(C)c1ccccc1
BRD4DEL_actives_4,0.27450980392156865,train,NC(=O)[C@@H]1C[C@@H](c2ccccc2)CN1C(=O)c1ccc2c(c1)N=C(c1cccc(N3CCN(C)CC3)c1)N2Cc1ccc2nccnc2c1
BRD4DEL_actives_1059,0.27450980392156865,train,NC(=O)[C@H](CCCCC1CCCC1)NC(=O)c1ccc2c(c1)N=C(c1ccc(Br)o1)N2Cc1ccc(C)cc1
BRD4DEL_actives_96,0.27450980392156865,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(c1cc3c(cc1Br)OCO3)N2CC1CCC(=O)N1)C1CCCC1
BRD4DEL_actives_319,0.27450980392156865,train,NC(=O)[C@H](Cc1ccc(OC)c(OC)c1)NC(=O)c1ccc2c(c1)N=C(c1ccc3cccnc3c1)N2Cc1ccc(CO)cc1
BRD4DEL_actives_852,0.27450980392156865,train,NC(=O)CN(C)C(=O)c1ccc2c(c1)N=C(c1ccc(C#N)nc1)N2Cc1cccs1
BRD4DEL_actives_64,0.27450980392156865,train,NC(=O)C(COC)NC(=O)c1ccc2c(c1)N=C(c1ccc(CC)o1)N2Cc1cccs1
BRD4DEL_actives_587,0.27450980392156865,train,NC(=O)[C@@H](Cc1ccccn1)NC(=O)c1ccc2c(c1)N=C(c1cccc(N3CCN(C)CC3)c1)N2CC(=O)N1CCOCC1
BRD4DEL_actives_867,0.27450980392156865,train,NC(=O)C(CCC(=O)OC)NC(=O)c1ccc2c(c1)N=C(c1ccc3c(c1)OCCO3)N2CC1CCC(=O)N1
BRD4DEL_actives_974,0.27450980392156865,train,NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1ccc(O)c(OC)c1)N2Cc1cccs1
BRD4DEL_actives_1041,0.27450980392156865,train,NC(=O)C(CCC(=O)OC)NC(=O)c1ccc2c(c1)N=C(c1ccc(Br)o1)N2Cc1ccccc1OC
BRD4DEL_actives_795,0.27450980392156865,train,NC(=O)[C@H](Cc1cccnc1)NC(=O)c1ccc2c(c1)N=C(C1COC1)N2C(C)C(O)c1ccccc1
BRD4DEL_actives_826,0.27450980392156865,val,NC(=O)[C@H](Cc1cscn1)NC(=O)c1ccc2c(c1)N=C(c1cc(F)cc(F)c1)N2CCc1ccc(OC)cc1
BRD4DEL_actives_288,0.27450980392156865,val,NC(=O)c1cccc(CNC(=O)c2ccc3c(c2)N=C(c2ccc(N4CCCC4)cc2)N3Cc2cccc(N(C)C(C)=O)c2)c1
BRD4DEL_actives_48,0.2743362831858407,train,NC(=O)[C@H](CCCCC1CCCC1)NC(=O)c1ccc2c(c1)N=C(c1ccc(NC(C)=O)cc1)N2Cc1cccc(OC(F)F)c1
BRD4DEL_actives_681,0.2743362831858407,train,NC(=O)[C@H](Cc1cscn1)NC(=O)c1ccc2c(c1)N=C(c1ccc3c(ccn3C)c1)N2C1CCN(Cc2ccccc2)C1
BRD4DEL_actives_510,0.2743362831858407,train,NC(=O)[C@@H](Cc1ccccn1)NC(=O)c1ccc2c(c1)N=C(c1ccc(-c3ccc(OC)cc3)o1)N2Cc1ccc(OC)cc1OC
BRD4DEL_actives_841,0.2743362831858407,train,NC(=O)[C@H](Cc1cccs1)NC(=O)c1ccc2c(c1)N=C(c1cncc(OC)c1)N2Cc1ccc(-n2cccn2)nc1
BRD4DEL_actives_947,0.2743362831858407,train,NC(=O)[C@H](CCCCC1CCCC1)NC(=O)c1ccc2c(c1)N=C(c1ccc(O)c(OC)c1)N2Cc1ccccc1OC
BRD4DEL_actives_1083,0.2743362831858407,train,NC(=O)[C@H](CCCCC1CCCC1)NC(=O)c1ccc2c(c1)N=C(c1ccc(C(F)(F)F)cn1)N2Cc1cccnc1
BRD4DEL_actives_780,0.27380952380952384,train,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2cnccn2)N3C(C)C(O)c2ccccc2)c1
BRD4DEL_actives_237,0.2736842105263158,train,NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1ccc2c(c1)N=C(c1ccsc1)N2Cc1ccnc(C)c1
BRD4DEL_actives_739,0.2736842105263158,train,NC(=O)[C@@H]1CCCN1C(=O)c1ccc2c(c1)N=C(c1ccc(OC(C)=O)cc1)N2Cc1ccc2nccnc2c1
BRD4DEL_actives_636,0.2736842105263158,train,NC(=O)[C@@H](CCC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1cnc3ccccc3n1)N2CCc1cccc(OC)c1
BRD4DEL_actives_286,0.2736842105263158,train,NC(=O)[C@H](Cc1cccnc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(N3CCCC3)cc1)N2Cc1ccc(S(=O)(=O)CC)cc1
BRD4DEL_actives_1099,0.2736842105263158,train,NC(=O)[C@H](CCC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1cccs1)N2Cc1ccc2nccnc2c1
BRD4DEL_actives_981,0.2736842105263158,train,NC(=O)CCNC(=O)c1ccc2c(c1)N=C(c1ccc(=O)[nH]c1)N2CCN1CCCN(C)CC1
BRD4DEL_actives_616,0.2736842105263158,train,NC(=O)CCNC(=O)c1ccc2c(c1)N=C(c1ccc(C(F)(F)F)cn1)N2Cc1ccnc(C)c1
BRD4DEL_actives_408,0.2736842105263158,train,NC(=O)CCNC(=O)c1ccc2c(c1)N=C(c1n[nH]c3ccccc13)N2Cc1cnn(C)c1
BRD4DEL_actives_685,0.2736842105263158,val,NC(=O)[C@H](Cc1ccccc1C)NC(=O)c1ccc2c(c1)N=C(c1ccccc1O)N2Cc1ccc(C)cc1
BRD4DEL_actives_760,0.2736842105263158,val,NC(=O)C1CCN(C(=O)c2ccc3c(c2)N=C(c2ccc4ccccc4n2)N3Cc2cccc(N(C)C(C)=O)c2)CC1
BRD4DEL_actives_591,0.27358490566037735,train,NC(=O)[C@H](Cc1ccccn1)NC(=O)c1ccc2c(c1)N=C(c1cccc(OC)c1)N2Cc1cncc(Br)c1
BRD4DEL_actives_959,0.27358490566037735,train,NC(=O)[C@H](Cc1cscn1)NC(=O)c1ccc2c(c1)N=C(c1ccc(Cl)cc1O)N2Cc1ccccc1OC
BRD4DEL_actives_938,0.27358490566037735,train,NC(=O)[C@@H](CC1CCC1)NC(=O)c1ccc2c(c1)N=C(c1ccc3ccccc3n1)N2Cc1cccc(OC(F)F)c1
BRD4DEL_actives_819,0.27358490566037735,train,NC(=O)[C@H](CCC(N)=O)NC(=O)c1ccc2c(c1)N=C(C1CCN(C)CC1)N2C1CCN(Cc2ccccc2)C1
BRD4DEL_actives_387,0.27358490566037735,train,NC(=O)[C@H](Cc1ccncc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(Br)c(F)c1)N2Cc1cnn(C)c1
BRD4DEL_actives_1044,0.27358490566037735,train,NC(=O)[C@H](Cc1ccccn1)NC(=O)c1ccc2c(c1)N=C(c1ccc(C(=O)OC)c(F)c1)N2CCc1cccc(OC)c1
BRD4DEL_actives_76,0.27358490566037735,train,NC(=O)[C@@H](CCC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1cscn1)N2Cc1cccnc1
BRD4DEL_actives_452,0.27358490566037735,val,NC(=O)c1cccc(CNC(=O)c2ccc3c(c2)N=C(c2cccc4c2OCCO4)N3C2CCN(CC)CC2)c1
BRD4DEL_actives_311,0.27358490566037735,val,NC(=O)[C@H](Cc1cscn1)NC(=O)c1ccc2c(c1)N=C(c1ccc(OC)cc1)N2CC1(C#N)CCOCC1
BRD4DEL_actives_651,0.27350427350427353,train,NC(=O)[C@H](Cc1ccc(OC)c(OC)c1)NC(=O)c1ccc2c(c1)N=C(c1ccc3ccccc3n1)N2Cc1ccc(NC(=O)CC)nc1
BRD4DEL_actives_1096,0.27350427350427353,val,NC(=O)[C@H](Cc1cccnc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(Cl)c(OC)c1)N2Cc1cccc(N(C)C(C)=O)c1
BRD4DEL_actives_810,0.2727272727272727,train,NC(=O)[C@H](Cc1ccc(I)cc1)NC(=O)c1ccc2c(c1)N=C(CCC)N2CC1CCC(=O)N1
BRD4DEL_actives_743,0.2727272727272727,train,NC(=O)[C@H](Cc1ccco1)NC(=O)c1ccc2c(c1)N=C(c1ccc(C)nc1)N2Cc1cc(OC)cc(OC)c1
BRD4DEL_actives_1025,0.2727272727272727,train,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2ccc(-c4ccc(Cl)cc4)o2)N3Cc2ccc3nccnc3c2)c1
BRD4DEL_actives_19,0.2727272727272727,train,NC(=O)[C@H](CCC(N)=O)NC(=O)c1ccc2c(c1)N=C(Cc1ccc(C)cc1)N2CCc1cccc(OC)c1
BRD4DEL_actives_761,0.2727272727272727,train,NC(=O)[C@H](CCc1ccc(OC(C)(C)C)cc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(N(C)C)cc1)N2CCc1ccc(OC)cc1
BRD4DEL_actives_741,0.2727272727272727,train,NC(=O)C[C@@H]1CCCN1C(=O)c1ccc2c(c1)N=C(c1ccc(-c3ccc(Cl)cc3)o1)N2CCN1CCCN(C)CC1
BRD4DEL_actives_334,0.2727272727272727,train,NC(=O)[C@@H]1C[C@@H](c2ccccc2)CN1C(=O)c1ccc2c(c1)N=C(c1ccc3c(ccn3C)c1)N2Cc1cccs1
BRD4DEL_actives_1061,0.2727272727272727,train,NC(=O)[C@H](CC(C)(C)C)NC(=O)c1ccc2c(c1)N=C(c1csc(Br)n1)N2Cc1cccc(OC(F)F)c1
BRD4DEL_actives_236,0.2727272727272727,train,NC(=O)C(C)(C)NC(=O)c1ccc2c(c1)N=C(c1cccc3nccnc13)N2C(C)c1ccc(OC)cc1
BRD4DEL_actives_528,0.2727272727272727,train,NC(=O)[C@H](Cc1ccc(OCC)cc1)NC(=O)c1ccc2c(c1)N=C(c1cccc3c1OCO3)N2Cc1ccc(NC(=O)CC)nc1
BRD4DEL_actives_720,0.2727272727272727,train,NC(=O)[C@H](Cc1cccc(OC)c1)NC(=O)c1ccc2c(c1)N=C(c1cc(F)cc(F)c1)N2Cc1ccc(NC(=O)CC)nc1
BRD4DEL_actives_13,0.2727272727272727,train,NC(=O)C[C@@H]1CCCN1C(=O)c1ccc2c(c1)N=C(c1cnccn1)N2CC(=O)N1CCOCC1
BRD4DEL_actives_822,0.2727272727272727,train,NC(=O)[C@H](Cc1ccc(OCC=C)cc1)NC(=O)c1ccc2c(c1)N=C(c1cccc(S(C)(=O)=O)c1)N2CC1CCCCO1
BRD4DEL_actives_358,0.2727272727272727,train,NC(=O)[C@H](CCCCc1ccccc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(-c3ccc(Cl)cc3)o1)N2CC1CCC(=O)N1
BRD4DEL_actives_329,0.2727272727272727,train,NC(=O)C1CCN(C(=O)c2ccc3c(c2)N=C(c2ncc[nH]2)N3Cc2ccc(NC(=O)CC)nc2)CC1
BRD4DEL_actives_908,0.2727272727272727,train,NC(=O)CN(C)C(=O)c1ccc2c(c1)N=C(c1cccc(O)c1)N2Cc1cccc(OC(F)F)c1
BRD4DEL_actives_998,0.2727272727272727,train,NC(=O)[C@H](Cc1ccnc(Cl)c1)NC(=O)c1ccc2c(c1)N=C(c1cccc3c1OCO3)N2Cc1cc(OC)cc(OC)c1
BRD4DEL_actives_93,0.2727272727272727,train,NC(=O)CCNC(=O)c1ccc2c(c1)N=C(c1cccc3c1OCO3)N2Cc1cc[nH]c1
BRD4DEL_actives_254,0.2727272727272727,train,NC(=O)C(C)(C)NC(=O)c1ccc2c(c1)N=C(c1csc(Br)n1)N2Cc1ccc(S(=O)(=O)CC)cc1
BRD4DEL_actives_42,0.2727272727272727,val,NC(=O)C(C)(C)NC(=O)c1ccc2c(c1)N=C(c1ccc(C(=O)OC)c(F)c1)N2CCc1ccc(OC)cc1
BRD4DEL_actives_318,0.2727272727272727,val,NC(=O)[C@H](Cc1csc2ccccc12)NC(=O)c1ccc2c(c1)N=C(c1cccc3c1OCCO3)N2Cc1cccs1
BRD4DEL_actives_502,0.2727272727272727,val,NC(=O)[C@H](CC(C)C)NC(=O)c1ccc2c(c1)N=C(c1ccc(C#N)nc1)N2Cc1cccc(OC(F)F)c1
BRD4DEL_actives_214,0.2727272727272727,val,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(c1cn[nH]c1)N2Cc1ccccc1OC)C1CC1
BRD4DEL_actives_643,0.2727272727272727,val,NC(=O)c1cccc(CNC(=O)c2ccc3c(c2)N=C(c2ccc(OC)cc2)N3Cc2ccc3[nH]ccc3c2)c1
BRD4DEL_actives_1075,0.2719298245614035,train,NC(=O)[C@H](Cc1ccco1)NC(=O)c1ccc2c(c1)N=C(c1ccc3[nH]ccc3c1)N2C(C)c1ccc(OC)cc1
BRD4DEL_actives_985,0.2719298245614035,train,NC(=O)[C@H](Cc1ccco1)NC(=O)c1ccc2c(c1)N=C(c1ccc(=O)[nH]c1)N2Cc1cccc(N2CCCC2)c1
BRD4DEL_actives_192,0.27184466019417475,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(c1ncccc1O)N2Cc1ccsc1)C1CCCC1
BRD4DEL_actives_1033,0.27184466019417475,train,NC(=O)c1cccc(CNC(=O)c2ccc3c(c2)N=C(c2cc(C)nc(C)c2)N3C2CC3CN(C)CCN3C2)c1
BRD4DEL_actives_447,0.27184466019417475,train,NC(=O)[C@H](Cc1ccc(OC)c(OC)c1)NC(=O)c1ccc2c(c1)N=C(c1cnc[nH]1)N2Cc1ccsc1
BRD4DEL_actives_498,0.27184466019417475,train,NC(=O)C(NC(=O)c1ccc2c(c1)N=C(c1cccs1)N2Cc1ccc(NC(=O)CC)nc1)C(C)OC
BRD4DEL_actives_1053,0.27184466019417475,train,NC(=O)[C@H](CC(C)C)NC(=O)c1ccc2c(c1)N=C(c1cnc(N3CCOCC3)nc1)N2Cc1ccc(CO)cc1
BRD4DEL_actives_25,0.27184466019417475,val,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(c1cnccn1)N2Cc1cccc(N(C)C(C)=O)c1)C1CCCC1
BRD4DEL_actives_393,0.27184466019417475,val,NC(=O)[C@H](Cc1ccncc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(C#N)nc1)N2Cc1nc(CSC)no1
BRD4DEL_actives_605,0.2717391304347826,train,NC(=O)[C@H](Cc1ccc(Br)cc1)NC(=O)c1ccc2c(c1)N=C(c1ncccc1O)N2Cc1ccc2nccnc2c1
BRD4DEL_actives_601,0.2717391304347826,train,NC(=O)[C@H](CCC)NC(=O)c1ccc2c(c1)N=C(c1cccc(N3CCN(C)CC3)c1)N2Cc1ccc(CN2CCCC2)cc1
BRD4DEL_actives_595,0.2717391304347826,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(C(C)(C)C)N2Cc1cn[nH]c1)C1CC1
BRD4DEL_actives_972,0.2717391304347826,train,NC(=O)[C@H](Cc1ccc(I)cc1)NC(=O)c1ccc2c(c1)N=C(c1ccc3cccnc3c1)N2CCCc1ccccc1
BRD4DEL_actives_101,0.2717391304347826,train,NC(=O)[C@H](Cc1ccco1)NC(=O)c1ccc2c(c1)N=C(CCC)N2Cc1ccsc1
BRD4DEL_actives_930,0.2711864406779661,train,NC(=O)[C@H](CCCCC1CCCC1)NC(=O)c1ccc2c(c1)N=C(c1ccc(Br)c(F)c1)N2Cc1ccccc1OC
BRD4DEL_actives_265,0.27102803738317754,train,NC(=O)[C@H](Cc1ccsc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(C)nc1)N2CC(=O)N1CCOCC1
BRD4DEL_actives_986,0.27102803738317754,train,NC(=O)[C@H](Cc1cccnc1)NC(=O)c1ccc2c(c1)N=C(c1cccc(N3CCN(C)CC3)c1)N2CCNC(C)=O
BRD4DEL_actives_298,0.27102803738317754,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(c1cccc(O)c1)N2Cc1nccn1C)C1CCCCC1
BRD4DEL_actives_345,0.27102803738317754,train,NC(=O)[C@@H](CCC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1ccc(F)cc1C)N2Cc1cccc(OC(F)F)c1
BRD4DEL_actives_206,0.27102803738317754,train,NC(=O)C(CC1CC1)NC(=O)c1ccc2c(c1)N=C(c1cccc3c1OCO3)N2Cc1ccc(S(=O)(=O)CC)cc1
BRD4DEL_actives_604,0.27102803738317754,train,NC(=O)C(NC(=O)c1ccc2c(c1)N=C(c1ccc3c(ccn3C)c1)N2Cc1ccc(S(=O)(=O)CC)cc1)C(C)OC
BRD4DEL_actives_108,0.2708333333333333,train,NC(=O)[C@H](CC)NC(=O)c1ccc2c(c1)N=C(c1ccccc1O)N2Cc1cc(OC)cc(OC)c1
BRD4DEL_actives_792,0.2708333333333333,train,NC(=O)C(CCC(=O)OC)NC(=O)c1ccc2c(c1)N=C(Cc1ccc(C)cc1)N2Cc1ccc(F)c(F)c1
BRD4DEL_actives_121,0.2708333333333333,train,NC(=O)[C@H](CC)NC(=O)c1ccc2c(c1)N=C(c1cn[nH]c1)N2CCc1ccc(OC)cc1
BRD4DEL_actives_257,0.2708333333333333,train,NC(=O)C(CC1CC1)NC(=O)c1ccc2c(c1)N=C(c1cc(F)cc(F)c1)N2Cc1cc(OC)cc(OC)c1
BRD4DEL_actives_848,0.2708333333333333,val,NC(=O)[C@H](Cc1cccc(F)c1)NC(=O)c1ccc2c(c1)N=C(c1ccc(F)cc1)N2CCCN(CC)CC
BRD4DEL_actives_905,0.2708333333333333,val,NC(=O)[C@H](Cc1ccncc1)NC(=O)c1ccc2c(c1)N=C(c1cccc(S(C)(=O)=O)c1)N2C(C)c1ccccc1
BRD4DEL_actives_287,0.27058823529411763,train,NC(=O)[C@H](CC(C)C)NC(=O)c1ccc2c(c1)N=C(CCC)N2Cc1cncc(Br)c1
BRD4DEL_actives_748,0.27058823529411763,train,NC(=O)C1CCN(C(=O)c2ccc3c(c2)N=C(c2cc(C)c(O)c(C)c2)N3Cc2cn[nH]c2)CC1
BRD4DEL_actives_402,0.2702702702702703,train,NC(=O)[C@H](Cc1ccc(Cl)c(Cl)c1)NC(=O)c1ccc2c(c1)N=C(c1ccsc1)N2CCC1CCCN1C
BRD4DEL_actives_353,0.2702702702702703,train,NC(=O)[C@H](Cc1cccs1)NC(=O)c1ccc2c(c1)N=C(c1ccc(Cl)c(OC)c1)N2Cc1nc(CSC)no1
BRD4DEL_actives_1027,0.2702702702702703,train,NC(=O)[C@H](Cc1ccco1)NC(=O)c1ccc2c(c1)N=C(c1cccc(S(C)(=O)=O)c1)N2Cc1nc(CSC)no1
BRD4DEL_actives_631,0.27,train,NC(=O)[C@H](CC(C)C)NC(=O)c1ccc2c(c1)N=C(c1ccc(O)cc1)N2CC1(C#N)CCOCC1
BRD4DEL_actives_58,0.27,train,NC(=O)[C@H](CC)NC(=O)c1ccc2c(c1)N=C(c1cnc(N3CCOCC3)nc1)N2Cc1cn[nH]c1
BRD4DEL_actives_1009,0.27,train,NC(=O)[C@@H](CC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1ccc3cccnc3c1)N2CCc1ccc(OC)cc1
BRD4DEL_actives_400,0.27,train,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2cnccn2)N3CC2(C#N)CCOCC2)c1
BRD4DEL_actives_181,0.27,train,NC(=O)[C@H](Cc1cscn1)NC(=O)c1ccc2c(c1)N=C(c1cccnc1)N2Cc1ccc(C)cc1
BRD4DEL_actives_171,0.27,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(c1ccc(N(C)C)cc1)N2CC1(C#N)CCOCC1)C1CCCCC1
BRD4DEL_actives_716,0.27,train,NC(=O)[C@H](CCCCC1CCCC1)NC(=O)c1ccc2c(c1)N=C(c1ccc(S(C)(=O)=O)cc1)N2CC(=O)N1CCOCC1
BRD4DEL_actives_923,0.27,val,NC(=O)[C@H](CCC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1ccc(C(F)(F)F)cn1)N2CC1(C)COC1
BRD4DEL_actives_719,0.27,val,NC(=O)C(CCC(=O)OC)NC(=O)c1ccc2c(c1)N=C(c1ccc(C(=O)OC)c(F)c1)N2Cc1cccs1
BRD4DEL_actives_9,0.27,val,NC(=O)[C@H](CCC)NC(=O)c1ccc2c(c1)N=C(c1ccc(C#N)nc1)N2Cc1ccccc1OC
BRD4DEL_actives_558,0.27,val,NC(=O)C(COC)NC(=O)c1ccc2c(c1)N=C(c1ccc(C)c([N+](=O)[O-])c1)N2Cc1ccc2nccnc2c1
BRD4DEL_actives_26,0.2696629213483146,train,NC(=O)[C@H](CCC)NC(=O)c1ccc2c(c1)N=C(c1ncc[nH]1)N2CCCN(CC)CC
BRD4DEL_actives_456,0.2696629213483146,train,NC(=O)c1cccc(CNC(=O)c2ccc3c(c2)N=C(c2cc(F)cc(F)c2)N3C2CC(F)(F)C2)c1
BRD4DEL_actives_157,0.26956521739130435,val,NC(=O)[C@@H](CC1CCC1)NC(=O)c1ccc2c(c1)N=C(c1cccc(OC)c1)N2CC12CCC(CC1)O2
BRD4DEL_actives_369,0.2692307692307692,train,NC(=O)C(CC1CC1)NC(=O)c1ccc2c(c1)N=C(c1csc(Br)n1)N2Cc1ccc(NC(=O)CC)nc1
BRD4DEL_actives_504,0.2692307692307692,train,NC(=O)[C@H](CCC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1ccc(-c3ccc(OC)cc3)o1)N2Cc1ccc(S(=O)(=O)CC)cc1
BRD4DEL_actives_695,0.2692307692307692,train,NC(=O)[C@H](Cc1ccc(C#N)cc1)NC(=O)c1ccc2c(c1)N=C(c1ncc[nH]1)N2Cc1cccnc1
BRD4DEL_actives_523,0.2692307692307692,train,NC(=O)C(C)(C)NC(=O)c1ccc2c(c1)N=C(c1cccc(C(F)(F)F)n1)N2Cc1ccc(NC(=O)CC)nc1
